,config,type,scheduling,modulation,periodicity,bias,modem,iteration,index,throughput,latency
2276,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,1,1,26,17.7,
2277,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,1,1,27,17.6,
2278,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,1,1,28,17.6,
2279,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,1,1,29,17.7,
2285,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,5,,14.6
2286,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,6,,12.6
2287,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,7,,10.3
2288,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,8,,8.75
2289,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,9,,10.6
2290,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,10,,15.1
2291,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,11,,12.7
2292,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,12,,11.6
2293,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,13,,9.9
2294,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,14,,8.54
2295,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,15,,15.8
2296,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,16,,14.7
2297,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,17,,17.6
2298,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,18,,11.9
2299,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,19,,10.6
2300,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,20,,8.17
2301,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,21,,16.1
2302,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,22,,14.6
2303,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,23,,13.7
2304,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,24,,11.4
2305,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,25,,9.85
2306,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,26,,7.25
2307,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,27,,15.0
2308,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,28,,13.7
2309,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,1,1,29,,12.8
2315,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,5,17.2,
2316,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,6,15.6,
2317,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,7,18.7,
2318,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,8,15.5,
2319,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,9,15.3,
2320,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,10,15.6,
2321,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,11,15.9,
2322,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,12,15.0,
2323,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,13,18.3,
2324,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,14,15.8,
2325,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,15,18.6,
2326,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,16,15.5,
2327,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,17,15.7,
2328,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,18,18.6,
2329,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,19,15.7,
2330,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,20,18.5,
2331,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,21,16.0,
2332,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,22,14.7,
2333,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,23,15.6,
2334,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,24,14.6,
2335,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,25,15.4,
2336,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,26,14.7,
2337,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,27,14.8,
2338,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,28,19.1,
2339,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,1,1,29,15.5,
2345,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,5,18.1,
2346,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,6,17.6,
2347,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,7,18.2,
2348,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,8,18.0,
2349,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,9,18.2,
2350,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,10,17.9,
2351,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,11,17.8,
2352,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,12,17.8,
2353,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,13,17.6,
2354,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,14,17.7,
2355,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,15,17.7,
2356,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,16,18.3,
2357,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,17,17.9,
2358,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,18,18.1,
2359,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,19,17.5,
2360,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,20,17.8,
2361,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,21,17.8,
2362,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,22,17.6,
2363,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,23,17.6,
2364,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,24,17.5,
2365,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,25,17.7,
2366,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,26,17.8,
2367,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,27,17.7,
2368,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,28,17.4,
2369,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,2,1,29,17.8,
2375,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,5,,12.7
2376,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,6,,10.7
2377,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,7,,8.71
2378,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,8,,6.78
2379,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,9,,14.3
2380,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,10,,13.0
2381,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,11,,12.5
2382,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,12,,10.6
2383,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,13,,9.05
2384,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,14,,7.58
2385,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,15,,20.0
2386,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,16,,13.7
2387,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,17,,12.8
2388,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,18,,10.8
2389,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,19,,8.77
2390,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,20,,9.87
2391,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,21,,13.7
2392,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,22,,12.6
2393,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,23,,19.2
2394,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,24,,8.99
2395,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,25,,7.82
2396,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,26,,9.36
2397,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,27,,22.8
2398,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,28,,12.0
2399,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,2,1,29,,10.9
2405,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,5,15.5,
2406,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,6,16.1,
2407,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,7,15.6,
2408,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,8,18.5,
2409,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,9,15.5,
2410,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,10,18.7,
2411,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,11,15.7,
2412,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,12,15.6,
2413,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,13,19.0,
2414,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,14,14.9,
2415,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,15,14.1,
2416,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,16,14.9,
2417,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,17,15.5,
2418,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,18,18.6,
2419,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,19,15.4,
2420,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,20,18.9,
2421,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,21,15.5,
2422,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,22,15.7,
2423,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,23,19.0,
2424,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,24,15.8,
2425,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,25,15.7,
2426,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,26,18.5,
2427,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,27,15.8,
2428,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,28,18.8,
2429,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,2,1,29,15.2,
2435,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,5,18.2,
2436,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,6,17.8,
2437,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,7,18.2,
2438,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,8,18.3,
2439,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,9,18.2,
2440,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,10,17.9,
2441,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,11,17.9,
2442,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,12,18.0,
2443,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,13,17.9,
2444,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,14,17.7,
2445,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,15,17.8,
2446,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,16,18.4,
2447,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,17,18.0,
2448,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,18,18.3,
2449,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,19,17.8,
2450,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,20,17.9,
2451,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,21,17.9,
2452,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,22,17.7,
2453,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,23,17.8,
2454,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,24,17.7,
2455,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,25,18.0,
2456,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,26,17.8,
2457,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,27,17.9,
2458,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,28,17.6,
2459,FS-256QAM-10-slot-BAL,DL,FS,256QAM,10,BAL,3,1,29,17.9,
2465,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,5,,12.6
2466,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,6,,10.7
2467,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,7,,8.56
2468,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,8,,15.9
2469,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,9,,9.55
2470,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,10,,13.5
2471,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,11,,12.4
2472,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,12,,10.7
2473,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,13,,8.84
2474,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,14,,7.58
2475,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,15,,14.7
2476,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,16,,13.0
2477,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,17,,12.6
2478,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,18,,10.8
2479,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,19,,8.67
2480,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,20,,15.4
2481,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,21,,13.9
2482,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,22,,12.9
2483,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,23,,12.8
2484,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,24,,10.4
2485,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,25,,8.8
2486,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,26,,20.5
2487,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,27,,14.0
2488,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,28,,12.9
2489,FS-256QAM-10-slot-BAL,RTT,FS,256QAM,10,BAL,3,1,29,,11.9
2495,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,5,15.7,
2496,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,6,15.7,
2497,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,7,15.6,
2498,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,8,17.0,
2499,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,9,17.3,
2500,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,10,15.9,
2501,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,11,19.0,
2502,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,12,16.0,
2503,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,13,15.8,
2504,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,14,15.8,
2505,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,15,15.6,
2506,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,16,16.1,
2507,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,17,18.5,
2508,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,18,15.6,
2509,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,19,15.7,
2510,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,20,18.8,
2511,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,21,15.8,
2512,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,22,18.7,
2513,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,23,15.9,
2514,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,24,15.7,
2515,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,25,15.8,
2516,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,26,18.9,
2517,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,27,16.1,
2518,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,28,14.9,
2519,FS-256QAM-10-slot-BAL,UL,FS,256QAM,10,BAL,3,1,29,18.9,
2525,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,5,38.7,
2526,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,6,38.4,
2527,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,7,38.6,
2528,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,8,38.6,
2529,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,9,38.4,
2530,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,10,38.7,
2531,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,11,38.5,
2532,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,12,38.4,
2533,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,13,38.7,
2534,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,14,38.5,
2535,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,15,38.5,
2536,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,16,38.7,
2537,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,17,38.6,
2538,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,18,38.4,
2539,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,19,38.6,
2540,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,20,38.7,
2541,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,21,38.4,
2542,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,22,38.6,
2543,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,23,38.7,
2544,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,24,38.4,
2545,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,25,38.6,
2546,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,26,38.7,
2547,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,27,38.5,
2548,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,28,38.6,
2549,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,0,1,29,38.7,
2555,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,5,,12.1
2556,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,6,,11.5
2557,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,7,,13.7
2558,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,8,,7.33
2559,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,9,,15.5
2560,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,10,,13.2
2561,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,11,,12.0
2562,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,12,,11.1
2563,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,13,,9.71
2564,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,14,,7.64
2565,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,15,,14.7
2566,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,16,,12.8
2567,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,17,,12.0
2568,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,18,,11.1
2569,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,19,,9.53
2570,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,20,,7.83
2571,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,21,,14.3
2572,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,22,,12.9
2573,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,23,,11.8
2574,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,24,,10.0
2575,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,25,,8.35
2576,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,26,,16.1
2577,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,27,,14.7
2578,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,28,,12.7
2579,FS-256QAM-10-slot-DL,RTT,FS,256QAM,10,DL,0,1,29,,10.9
2585,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,5,6.97,
2586,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,6,7.39,
2587,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,7,5.94,
2588,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,8,5.48,
2589,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,9,6.46,
2590,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,10,6.82,
2591,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,11,6.68,
2592,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,12,7.25,
2593,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,13,6.79,
2594,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,14,6.99,
2595,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,15,7.23,
2596,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,16,6.93,
2597,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,17,6.59,
2598,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,18,6.83,
2599,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,19,7.01,
2600,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,20,7.1,
2601,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,21,6.22,
2602,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,22,6.15,
2603,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,23,6.14,
2604,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,24,6.09,
2605,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,25,7.36,
2606,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,26,6.94,
2607,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,27,6.82,
2608,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,28,7.29,
2609,FS-256QAM-10-slot-DL,UL,FS,256QAM,10,DL,0,1,29,7.06,
2615,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,1,1,5,38.7,
2616,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,1,1,6,38.5,
2617,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,1,1,7,38.6,
2618,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,1,1,8,38.7,
2619,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,1,1,9,38.5,
2620,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,1,1,10,38.5,
2621,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,1,1,11,38.5,
2622,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,1,1,12,38.7,
2623,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,1,1,13,38.6,
2624,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,1,1,14,38.5,
2625,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,1,1,15,38.7,
2626,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,1,1,16,38.6,
2627,FS-256QAM-10-slot-DL,DL,FS,256QAM,10,DL,1,1,17,38.5,
